      Lon      Lat     thick1        Vs1        Vp1   SedDens1      Dens1     thick2        Vs2        Vp2      Dens2     thick3        Vs3        Vp3      Dens3     thick4        Vs4        Vp4      Dens4
      deg      deg          m        m/s        m/s      kg/m3      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3
-94 69.5 51.945	405.66	738.69	136.56	130.14	1407.74	229.635	188.64	39.525	1572.88	288.765	340.32	81.135	2991.64	172.62	236.175	76.785
-93 69.5 35.685	209.175	355.74	77.34	65.835	2544.01	307.215	371.85	74.43	1536.91	214.125	249.06	57.51	3043.71	113.475	283.59	79.14
-92 69.5 39.3	373.71	618.63	88.89	107.445	2926.55	270.84	314.025	62.91	1465.56	231.72	344.67	82.5	3099.66	113.49	254.91	82.32
-91 69.5 38.175	554.97	870.39	168.045	151.275	1557.51	400.875	399.3	81.81	1687.51	245.1	258.96	62.88	3140.23	151.47	360.165	112.14
-90 69.5 59.415	502.83	922.065	160.41	161.145	1598.51	339.63	408.645	80.67	1780.14	275.31	283.05	66.09	3111.32	130.095	334.575	99.045
-89 69.5 58.935	319.605	600.48	71.73	111.21	3864.11	392.64	578.115	109.86	2955.95	255.405	391.545	90.51	2165.4	122.385	281.49	96.18
-88 69.5 60.585	482.16	1041.21	78.135	188.565	2607.75	422.7	624.18	119.55	1062.11	234.675	272.955	68.085	3665.55	190.305	239.025	80.67
-87 69.5 62.67	730.89	1170.56	113.205	207.675	1193.93	374.19	477.975	95.235	1165.66	157.365	259.515	61.905	2220.68	91.23	336.855	105.33
-86 69.5 64.725	229.65	379.77	130.62	73.83	2226.49	313.44	319.065	65.46	1125.35	245.415	244.875	60.06	2431.43	101.91	229.95	68.085
-85 69.5 48.975	420.93	629.715	135.945	116.34	3048.51	256.695	284.295	59.085	2306.52	269.73	264.525	63.75	3634.97	96.195	327.48	96.315
-84 69.5 44.85	187.335	450.975	73.665	85.185	1975.08	214.665	222.36	47.955	1134.97	249.855	199.05	50.31	3344.13	127.515	222.315	66.195
-83 69.5 35.04	332.07	696.9	115.74	127.755	1491.48	253.26	413.925	83.655	1002.88	182.82	233.79	56.835	2044.39	111.93	351.87	100.395
-82 69.5 41.37	574.635	795.3	73.59	146.745	828.525	106.26	168.93	34.815	723.225	73.425	171.555	40.11	834.3	67.83	164.4	59.265
-81 69.5 58.05	332.31	466.125	77.475	81.54	1471.89	402.63	536.88	104.955	2957.46	278.145	316.695	74.265	2118.27	103.335	179.97	49.74
-80 69.5 38.445	376.095	452.655	78.9	85.005	1266.13	244.245	192.75	40.905	1687.47	206.22	246.15	57.435	2222.99	116.205	243.555	66.585
-79 69.5 45.42	280.95	710.04	114.03	123.465	2566.34	322.89	378.795	75.6	2216.25	199.245	221.895	49.8	2274.4	94.26	270.045	75.24
-78 69.5 39	374.865	506.175	76.545	90.255	1185.11	439.08	714.42	135.81	2466.82	199.02	292.08	68.46	2686.59	135.03	230.925	57.99
-77 69.5 35.7	572.145	1017.64	230.715	183.765	1181.94	276.225	305.19	60.72	2207.3	209.085	337.05	80.055	2650.11	158.565	304.665	90.66
-76 69.5 40.98	193.38	377.94	51.33	71.955	1195.57	162.6	176.535	36.105	969.465	235.29	246.225	55.995	2035.93	94.125	169.395	45.255
