      Lon      Lat     thick1        Vs1        Vp1   SedDens1      Dens1     thick2        Vs2        Vp2      Dens2     thick3        Vs3        Vp3      Dens3     thick4        Vs4        Vp4      Dens4
      deg      deg          m        m/s        m/s      kg/m3      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3 
141 -16 2279.34	3317.45	5689.43	2461.59	2686.11	8154.69	3638.7	6353.34	2825.27	15629.57	3706.7	6494.18	2858.69	18189.54	4002.36	7012.15	3003.5
141.5 -16 1626.46	3052	5323.34	2210.32	2617.96	9188.37	3709.14	6455.83	2849.01	18764.51	3700.76	6490.94	2857.99	16480.01	4099.76	7178.4	3060.23
142 -16 1487.82	2981.24	5400.64	2063.95	2632.68	9533.43	3719.64	6488.11	2856.73	19696.26	3738.83	6578.12	2879.35	13686	4028.23	7060.92	3021.32
142.5 -16 1064.86	2598.23	4511.04	2307.6	2473.25	9680.63	3638.59	6370.94	2829.11	19274.04	3739.65	6594.13	2883.73	16238.2	4095.37	7175.54	3058.6
143 -16 620.79	2490.02	4521.22	2489.68	2474.21	8931	3533.56	6203.06	2791.04	18108.63	3694.52	6503.32	2861.12	14016.7	4002.34	7031.9	3010.18
127.5 -16.5 636.27	2445.53	4270.91	2472.07	2430.04	11031.28	3547.75	6217.35	2793.9	22521.67	3762.89	6611.3	2887.93	11622.75	4092.55	7159.45	3053.71
128 -16.5 603.51	2943.54	5180.01	2059.72	2593.62	9951.99	3559.36	6247.51	2800.75	21848.1	3768.25	6645.24	2896.65	16676.37	4104.14	7189.98	3063.09
128.5 -16.5 575.66	2555.3	4719.35	1861.15	2510.47	10941.79	3572.96	6251.45	2801.62	20564.37	3742.9	6568.76	2877.31	14592.25	4129.96	7228.23	3076.22
129 -16.5 3128.22	3545.84	5789.88	2437.96	2705.44	10877.52	3679.63	6403.17	2836.66	21204.98	3809.16	6655.43	2899.23	10772.84	4094.1	7159.97	3053.35
129.5 -16.5 3422.47	3584.46	5779.41	2461.42	2703.07	9697.98	3670.54	6400.46	2836.06	19917.27	3817.12	6683.71	2906.6	17328.77	4149.64	7253.88	3086.15
130 -16.5 3696.68	3624.78	5980.11	2431.66	2743.21	9622.36	3704.85	6465.09	2851.47	18959.58	3812.76	6691.67	2908.93	18477.31	4137.87	7232.59	3078.07
130.5 -16.5 3262.17	3711.51	5977.45	2356.65	2742.66	9923.2	3744.8	6523.29	2865.25	19442.05	3818.8	6710.22	2913.6	14996.2	4078.55	7138.85	3045.96
131 -16.5 3302.96	3647.72	6020.12	2327.58	2751.37	9090.13	3771.98	6551.33	2872.09	21253.92	3817.73	6721.85	2916.69	13938.35	4102.5	7188.19	3062.69
131.5 -16.5 3596.01	3786.95	6032.49	2347.27	2753.9	10483.51	3756.96	6541.21	2869.59	20408.78	3843.13	6746.08	2923.15	13649.9	4139.77	7242.16	3081.15
132 -16.5 3736.73	3783.98	6019.58	2373.61	2751.22	10144.4	3740.94	6511.7	2862.52	18478.93	3811.15	6682.58	2906.13	16846.04	4148.53	7250.38	3084.77
132.5 -16.5 3318.82	3632.9	6024.4	2344.22	2752.26	10220.06	3760.82	6537.87	2868.81	20528.41	3834.7	6741.55	2921.93	14902.15	4120.76	7189.53	3062.28
133 -16.5 3030.17	3746.99	6054.34	2264.95	2758.48	10789.46	3786.5	6537.81	2868.76	19140.82	3806.78	6696.33	2909.8	15269.96	4092.8	7151.87	3049.46
133.5 -16.5 3071.67	3814.43	6047.18	2273.17	2756.94	10487.47	3780.55	6541.87	2869.69	20579.01	3805.3	6665.46	2901.8	15906.41	4109.96	7180.21	3060.05
134 -16.5 3473.16	3908.65	6055.33	2372.15	2758.63	11769.83	3741.04	6502.02	2859.93	21813.83	3820.19	6682.4	2906.14	13208.82	4167.71	7251.75	3084.69
134.5 -16.5 3748.86	3904.54	6075.74	2381.79	2762.91	11746.93	3739.67	6535.18	2868.06	22619.39	3858.41	6785.57	2933.86	15792.06	4206.1	7314.08	3107.39
135 -16.5 2975.75	3841.38	6067.77	2343.67	2761.25	14355.11	3740.21	6542.77	2869.96	22873.66	3898.29	6852.77	2952.28	13089.22	4215.85	7351.53	3122.16
135.5 -16.5 3108.03	3910.95	6068.54	2329.29	2761.37	8874.17	3767	6561.05	2874.41	23333.82	3775.04	6695.18	2909.41	17664.59	4203.21	7355.01	3123.3
136 -16.5 3072.5	3808.27	6068.11	2324.93	2761.27	8818.26	3770.67	6547.14	2871.09	20319.35	3768.82	6666.18	2901.6	15040.22	4097.38	7206.07	3069.23
136.5 -16.5 3447.4	3871.09	6049.95	2368.93	2757.55	10163.74	3746.79	6512.81	2862.65	18669.12	3780.14	6653.51	2898.5	16637.52	4164.4	7290.63	3098.98
137 -16.5 3963.75	3918.53	6058.56	2386.49	2759.31	8717.54	3745.08	6520.82	2864.48	19165.88	3776.48	6638.53	2894.48	14050.14	4128.51	7240.5	3080.95
137.5 -16.5 3727.98	3837.02	6020.56	2402.72	2751.41	10073.83	3717.39	6492.34	2857.64	18883.02	3780.13	6631.47	2892.62	11276.93	4108.59	7198.99	3066.97
138 -16.5 3358.44	3658.26	6010.45	2432.53	2749.35	9181.62	3696.45	6461.59	2850.28	20220	3775.76	6635.96	2894.18	12088.43	4109.51	7190.48	3063.29
138.5 -16.5 1116.57	3087.98	5605.87	1543.02	2670.34	9269.06	3681.28	6465.83	2851.24	20376.06	3683.76	6507	2861.17	11133.33	4051.39	7137.86	3045.61
139 -16.5 1210.86	3363.84	5529.51	1943.29	2655.91	9583.19	3697.13	6463.55	2850.59	18795.05	3681.47	6495.47	2858.5	10919.15	4000.81	7022.06	3006.17
139.5 -16.5 1404.01	3241.41	5543.33	2241.62	2659.17	9996.55	3669.35	6403.92	2836.68	17322.36	3716.6	6542.54	2870.26	12372.29	3987.97	7002.05	3000.38
140 -16.5 757.34	2672.46	4875.14	1682.89	2539.4	7976.64	3631.3	6357.73	2825.68	16215.65	3645.91	6436.31	2844.27	18647.71	3991.63	7025.22	3007.31
140.5 -16.5 1772.75	3035.08	5244.96	2453.83	2603.63	8224.78	3648.32	6355.17	2825.32	15291.39	3694.81	6479.54	2854.75	17301.23	3959.88	6941.83	2981.11
141 -16.5 1936.18	3195.02	5756.78	2332.25	2698.83	8320.87	3708.58	6450.96	2847.8	18103.78	3706.64	6518.12	2864.11	16149.25	4066.74	7124.58	3040.9
141.5 -16.5 1005.3	2938.52	5166.03	1920.26	2590.93	9304.31	3667.19	6412.84	2838.86	19543.81	3709.85	6522.9	2865.62	11940.1	4030.31	7063.01	3021.71
142 -16.5 1020.44	3215.2	5366.4	1616.54	2625.68	8896.09	3656.84	6372.26	2829.41	16793.51	3689.17	6490.64	2857.9	16935.44	4058.3	7119.31	3040.18
142.5 -16.5 892.75	2901.17	4901.45	1588.92	2542.77	8448.98	3654.59	6393.94	2834.47	16831.14	3697.07	6527.25	2866.51	15217.88	3989.11	7010.7	3003.11
143 -16.5 644.35	2624.58	4504.62	2428.27	2471.26	8038.5	3541.49	6197.18	2789.54	17903.42	3660.5	6415.32	2839.73	15711.25	4077.35	7152.65	3050.11
127.5 -17 563.64	2364.28	4278.76	2466.09	2432.25	10207.09	3530.95	6171.68	2784.03	21123.6	3755.21	6588.65	2882.37	18575.47	4146.93	7253.76	3085.9
128 -17 616.84	2768.38	5042.35	1764.18	2565.6	10784.5	3597.69	6398.75	2835.43	22928.71	3807.91	6763.69	2927.99	19927.77	4181.99	7319.99	3109.97
128.5 -17 582.97	2862.32	5140.26	1518.41	2587.78	11028.6	3565.67	6262.41	2804.04	19740.36	3767.26	6632.69	2893.46	18894.71	4124.68	7229.14	3076.95
129 -17 2491.89	3373.78	5758.23	2394.49	2699.47	10849.79	3697.11	6426.8	2842.29	20115.92	3775.93	6608.09	2887.25	14787.35	4123.07	7212.4	3070.67
129.5 -17 3041.12	3525.79	5864.7	2434.69	2720.26	10291.95	3687.61	6432.27	2843.55	20472.5	3809.1	6679.38	2905.84	14659.32	4094.91	7152.59	3050.21
130 -17 1447.9	3332.37	5616.68	2135.18	2672.57	10990.24	3681.68	6422.35	2841.15	20878.63	3777.68	6635.15	2894.07	14341.54	4074.79	7129.77	3042.98
130.5 -17 1887.3	3256.58	5925.28	2148.13	2732.15	9493.18	3729.31	6486.39	2856.24	20087.18	3774.48	6637.53	2894.3	17666.75	4072.46	7122.14	3040.36
131 -17 3969.13	3758.68	5960.05	2423.14	2739.15	10132.92	3725.96	6510.35	2862.1	19156.23	3823.92	6710.45	2913.59	14350.87	4126.48	7216.05	3072.65
131.5 -17 3459.14	3778.34	6022.82	2348.88	2751.9	10479.79	3746.68	6517.97	2864	20281.51	3825.49	6710.09	2913.57	12292.38	4085.62	7154.13	3051.06
132 -17 3507.06	3750.26	6011.75	2374	2749.65	9937.9	3728.27	6491.46	2857.61	20984.05	3824.58	6715.96	2915.24	15070.04	4158.67	7274.53	3092.95
132.5 -17 3110.03	3628.11	6055.4	2298.83	2758.66	10788.65	3771.55	6549.65	2871.64	19061.29	3816.52	6711.74	2913.99	14395.86	4087.7	7152.08	3050.81
133 -17 2960.51	3725.12	6053.11	2244.96	2758.18	10663.11	3788.56	6558.08	2873.7	20894.76	3821.07	6699.87	2910.73	16263.24	4132.68	7225.22	3076.2
133.5 -17 2954.01	3840.59	6072.62	2330.71	2762.24	9628.67	3740.58	6479.28	2854.45	18682.09	3760.56	6613.06	2888.13	19963.49	4104	7134.82	3044.88
134 -17 3319.79	3842.87	6070.49	2344.09	2761.8	9161.31	3767.84	6530.05	2866.84	17199.26	3722.09	6513.33	2863.04	20302.84	4139.02	7183.85	3061.94
134.5 -17 3292.96	3856.5	6058.96	2350.9	2759.4	10194.03	3737.31	6525.04	2865.66	21547.68	3808.84	6698.45	2910.37	16019.6	4155.88	7256.67	3085.96
135 -17 3352.97	3840.1	6050.47	2354.59	2757.63	12114.26	3766.79	6570.62	2876.77	20197.74	3826.21	6714.59	2914.53	13077.51	4160.58	7266.73	3090.17
135.5 -17 3661.29	3827.06	6041.51	2399.14	2755.83	11797.08	3739.54	6552.37	2872.2	18735.72	3809.11	6735.22	2920.06	13734.08	4092.32	7158.13	3053.11
136 -17 3119.77	3898.87	6064.9	2327.34	2760.62	11029.09	3756.69	6549.17	2871.41	20892.81	3736.55	6686.08	2907.16	13933.31	4113.55	7241.79	3080.93
136.5 -17 3233.3	3825.3	6064.92	2365.41	2760.62	10008.08	3729.8	6471.41	2852.61	18290.92	3777.22	6609.03	2887.28	18616.69	4177.83	7289.24	3098.62
137 -17 3849.26	3875.51	6064.3	2391.29	2760.52	9743.98	3715.56	6472.09	2852.73	19924.53	3810.79	6619.96	2890.15	12418.98	4119.04	7185.49	3062.06
137.5 -17 3724.95	3851.07	6023.41	2385.1	2752.04	9125.56	3730.27	6465.3	2851.19	18817.07	3793.68	6610.47	2887.34	12777.28	4070.29	7079.33	3026.2
138 -17 3285.97	3657.05	5946.11	2410.26	2736.38	8792.4	3731.38	6489.25	2856.96	18015.25	3765.29	6570.95	2877.29	17247.78	4125.84	7194.06	3063.77
138.5 -17 1400.7	3097.18	5479.78	2093.56	2646.31	10020.82	3710.29	6485.1	2855.96	21001.01	3726.16	6570.57	2876.95	13981.88	4131.64	7240.08	3080.24
139 -17 1555.4	3389.83	5783.72	2125.31	2704.13	9352.69	3686.76	6426.57	2842.09	20640.71	3707.44	6574.8	2878.48	12057.63	4065.11	7141.23	3047.31
139.5 -17 2104.76	2928.16	4969.11	2487.35	2552.29	8620.91	3636.43	6370.75	2828.89	16910.71	3731.82	6578.45	2879.27	15191.25	4024.5	7067.3	3021.98
140 -17 744.86	2768.41	4880.98	1789.13	2537.69	9049.26	3577.89	6282.17	2808.44	17572.22	3704.21	6535.32	2868.48	17263.79	4046.04	7123.88	3040.75
140.5 -17 789.43	2713.78	5104.71	1599.11	2579.45	9018.49	3602.1	6312.68	2815.45	17471.02	3664.57	6462.97	2850.62	18108.74	4107.28	7214.28	3072.42
141 -17 850.75	2701.84	4723.99	2127.05	2511.09	8362.05	3619.73	6326.28	2818.57	18766.41	3682.13	6463.21	2850.86	14134.21	3979.5	6982.51	2993.93
141.5 -17 706.41	2588.05	4572.31	1612.79	2482.52	9486.75	3625.69	6316	2816.07	18604.03	3678.08	6468.69	2852.11	13789.61	4055.09	7106.67	3035.36
142 -17 995	2746.84	4600.57	2188.14	2487.82	8645	3664.97	6390.36	2833.42	20141.36	3678.32	6451.56	2847.79	14396.34	4125.27	7231.41	3077.64
142.5 -17 1032.32	2877.32	4946.75	2152.3	2549.75	8370.38	3654.14	6391.52	2833.93	17888.71	3721.79	6554.68	2873.56	15371.16	4004.56	7024.84	3008.4
143 -17 575.07	2885.56	4952.72	2461.25	2551.26	7901.9	3497.11	6121.27	2773.13	18546.48	3701.25	6527.91	2867.31	16160.78	4031.31	7086.87	3028.95
127.5 -17.5 638.82	2287.06	4119.81	2441.91	2403.86	11605.66	3561.07	6257.99	2803.09	23260.27	3832.52	6752.09	2925.11	17806.32	4175.38	7302.23	3103.22
128 -17.5 623.77	2766.62	4887.54	1910.7	2541.23	10793.41	3590.75	6377.97	2830.67	22196.26	3822.98	6791.2	2935.31	18674.25	4113.76	7222.55	3074.11
128.5 -17.5 2109.42	3348.43	5853.57	2192.48	2717.87	10212.56	3736.59	6459.57	2849.97	20522	3747.22	6549.13	2872.21	16569.2	4149.23	7238.29	3080.5
