      Lon      Lat      RHP     Tbuf  Tinterm  Tbottom Csubmoho  Al_0  Fe_0  Mg_0  Ca_0      LAB  Al_1  Fe_1  Mg_1  Ca_1
      deg      deg    nW/m3     degC     degC     degC        1    wt%    wt%    wt%    wt%    wt%       km    wt%    wt%    wt%    wt%    wt%
140.5 -24.5	0.20	1298.59	1431.2	1480.67	0.9651	2.71	8.48	41.96	2.32	183.32	4.06	8.35	37.45	3.38
141 -24.5	0.20	1299.6	1430.24	1480.35	0.972	2.71	8.47	41.98	2.34	181.03	4.08	8.38	37.48	3.39
141.5 -24.5	0.20	1299.14	1429.67	1479.62	0.9736	2.68	8.47	41.95	2.34	178.83	4.11	8.42	37.47	3.4
142 -24.5	0.20	1299.18	1428.48	1479.17	0.9686	2.64	8.42	41.95	2.31	175.94	4.09	8.42	37.51	3.41
142.5 -24.5	0.20	1299.76	1429.99	1478.55	0.9667	2.66	8.44	41.97	2.3	174.33	4.13	8.47	37.47	3.41
143 -24.5	0.20	1299.95	1429.18	1479.42	0.9779	2.67	8.44	41.94	2.3	173.31	4.16	8.48	37.49	3.39
127.5 -25	0.20	1303.25	1456.51	1489.03	0.9834	2.77	8.29	41.97	2.31	219.12	4.14	8.44	37.52	3.28
128 -25	0.20	1304.73	1457.25	1489.96	0.9774	2.75	8.25	42.03	2.29	218.99	4.08	8.38	37.59	3.28
128.5 -25	0.20	1306.43	1457.22	1489.83	0.9694	2.69	8.18	42.06	2.27	219.14	3.99	8.34	37.59	3.28
129 -25	0.20	1307.12	1457.33	1488.43	0.9908	2.62	8.11	42.16	2.25	218.64	3.91	8.26	37.68	3.27
129.5 -25	0.20	1308.51	1456.22	1488.35	0.9833	2.62	8.09	42.12	2.24	218.98	3.93	8.27	37.68	3.29
130 -25	0.20	1310.11	1452.93	1487.84	0.9769	2.67	8.1	42.12	2.24	220	4.02	8.34	37.67	3.35
130.5 -25	0.20	1310.5	1452.68	1489.31	0.9705	2.72	8.08	42.16	2.23	221.1	4.09	8.46	37.63	3.37
131 -25	0.20	1309.41	1449.94	1490.19	0.9685	2.76	7.96	42.15	2.26	221.87	4.14	8.51	37.55	3.4
131.5 -25	0.20	1308.64	1449.15	1489.42	0.995	2.66	7.7	42.17	2.16	222.24	4.05	8.44	37.52	3.42
132 -25	0.20	1310.69	1448.23	1485	0.9709	2.68	7.57	42.17	2.15	222.52	4.11	8.42	37.42	3.44
132.5 -25	0.20	1312.37	1447.59	1484.79	0.9676	2.69	7.6	42.16	2.09	221.95	4.13	8.49	37.27	3.41
133 -25	0.20	1308.93	1446.37	1484.15	0.9588	2.65	7.65	42.08	2.22	222.11	4.19	8.49	37.18	3.45
133.5 -25	0.20	1310.1	1444.6	1483.9	0.9636	2.69	7.65	42.08	2.23	221.65	4.18	8.51	37.14	3.45
134 -25	0.20	1311.1	1442.22	1484.61	0.9764	2.7	7.65	42.08	2.23	220.73	4.17	8.48	37.15	3.41
134.5 -25	0.20	1309.04	1442	1486.19	0.9607	2.69	7.63	42.07	2.19	217.98	4.1	8.41	37.25	3.41
135 -25	0.20	1308.97	1441.2	1484.48	0.9699	2.68	7.72	42.09	2.2	216.14	4.07	8.4	37.27	3.43
135.5 -25	0.20	1308.48	1441.58	1483.87	0.9595	2.67	7.82	42.01	2.24	213.51	4.14	8.39	37.28	3.38
136 -25	0.20	1306.76	1438.74	1483.85	0.9572	2.7	7.98	41.96	2.25	209.7	4.11	8.37	37.28	3.38
136.5 -25	0.20	1305.69	1438.7	1482.34	0.9605	2.64	8.04	41.96	2.25	205.68	4.06	8.33	37.31	3.32
137 -25	0.20	1304.65	1436.64	1481.82	0.9602	2.66	8.14	41.93	2.23	201.79	4.05	8.34	37.29	3.37
137.5 -25	0.20	1304.4	1434.95	1481.93	0.9704	2.66	8.24	41.9	2.26	198.72	4.07	8.39	37.31	3.37
138 -25	0.20	1303.46	1433.39	1481.99	0.981	2.71	8.33	41.88	2.29	195.15	4.11	8.42	37.33	3.39
138.5 -25	0.20	1301.75	1432.27	1481.56	0.9753	2.67	8.35	41.86	2.27	191.58	4.04	8.33	37.4	3.38
139 -25	0.20	1302.11	1431.82	1479.64	0.977	2.7	8.47	41.87	2.28	188.42	4.08	8.36	37.44	3.4
139.5 -25	0.20	1301.49	1431.09	1479.78	0.9633	2.72	8.48	41.91	2.29	185.93	4.11	8.42	37.4	3.41
140 -25	0.20	1299.49	1431.07	1479.88	0.9584	2.72	8.45	41.94	2.27	183.84	4.11	8.41	37.42	3.42
140.5 -25	0.20	1298.22	1431.92	1478.76	0.9592	2.69	8.46	41.95	2.29	182.55	4.12	8.42	37.43	3.38
141 -25	0.20	1299.75	1430.93	1479.39	0.9593	2.66	8.39	41.94	2.28	181.22	4.07	8.41	37.45	3.4
141.5 -25	0.20	1298.71	1430.3	1478.5	0.9552	2.67	8.39	41.96	2.3	179.83	4.09	8.44	37.46	3.41
142 -25	0.20	1299.47	1430.01	1478.5	0.9903	2.64	8.35	41.95	2.3	178.02	4.06	8.38	37.48	3.38
142.5 -25	0.20	1299.75	1429.24	1478.47	0.9872	2.66	8.39	41.92	2.29	176.27	4.12	8.45	37.5	3.38
143 -25	0.20	1299.79	1429	1478.48	0.9866	2.67	8.42	41.92	2.28	175.52	4.13	8.47	37.51	3.39
127.5 -25.5	0.20	1302.96	1456.78	1489.48	0.9833	2.73	8.19	41.96	2.28	219.16	4	8.31	37.56	3.27
128 -25.5	0.20	1304.33	1456.38	1490.34	0.9782	2.68	8.14	42.03	2.25	219.54	3.94	8.3	37.59	3.26
128.5 -25.5	0.20	1305.58	1456.58	1489.41	0.9676	2.69	8.12	42.04	2.25	219.61	3.91	8.23	37.64	3.24
129 -25.5	0.20	1307.34	1456.89	1489.42	0.9651	2.65	8.07	42.1	2.23	219.27	3.87	8.21	37.67	3.24
129.5 -25.5	0.20	1308.49	1456.07	1489.16	0.9689	2.64	8.03	42.13	2.26	219.37	3.89	8.21	37.66	3.28
130 -25.5	0.20	1310.35	1454.19	1489.5	0.9774	2.69	8.06	42.12	2.28	220.24	4.02	8.33	37.64	3.35
130.5 -25.5	0.20	1310.73	1451.85	1490.24	0.9768	2.75	8.03	42.11	2.28	221.2	4.14	8.48	37.63	3.36
131 -25.5	0.20	1310.95	1450.92	1491.36	0.9782	2.78	7.91	42.15	2.24	221.42	4.17	8.57	37.58	3.36
131.5 -25.5	0.20	1309.39	1447.61	1489.3	0.9762	2.8	7.82	42.15	2.17	221.98	4.2	8.59	37.45	3.42
132 -25.5	0.20	1310.88	1447.45	1488.01	0.9719	2.76	7.71	42.1	2.21	222.11	4.24	8.59	37.29	3.45
132.5 -25.5	0.20	1311.04	1447.33	1485.9	0.9598	2.78	7.7	42.09	2.16	221.7	4.3	8.59	37.21	3.45
133 -25.5	0.20	1312.15	1446.43	1484.96	0.9782	2.78	7.74	42.02	2.14	221.67	4.3	8.6	37.08	3.45
133.5 -25.5	0.20	1311.78	1444.06	1485.74	0.9808	2.75	7.69	42	2.2	220.78	4.25	8.57	37.11	3.47
134 -25.5	0.20	1311.5	1443.94	1485.9	0.9621	2.65	7.62	42	2.15	219.46	4.18	8.44	37.23	3.4
134.5 -25.5	0.20	1312.25	1441.99	1486.2	0.9653	2.66	7.65	42.01	2.19	217.62	4.15	8.42	37.21	3.44
135 -25.5	0.20	1309.99	1441.84	1484.73	0.9731	2.64	7.68	41.99	2.2	214.88	4.13	8.4	37.28	3.42
135.5 -25.5	0.20	1308.61	1440.98	1484.16	0.9597	2.66	7.79	41.93	2.22	211.87	4.09	8.35	37.29	3.4
136 -25.5	0.20	1306.22	1440.1	1484.46	0.9597	2.67	7.91	41.98	2.25	208.45	4.1	8.37	37.26	3.37
136.5 -25.5	0.20	1305.34	1439.22	1484.21	0.9825	2.66	8.03	41.98	2.25	204.37	4.07	8.37	37.28	3.33
137 -25.5	0.20	1305.4	1436.94	1482.81	0.962	2.64	8.1	41.93	2.26	200.59	4.07	8.36	37.31	3.36
137.5 -25.5	0.20	1304.31	1435.38	1483.14	0.9642	2.68	8.21	41.89	2.25	197.28	4.1	8.39	37.33	3.36
138 -25.5	0.20	1302.97	1433.17	1481.86	0.9749	2.67	8.25	41.88	2.24	193.72	4.09	8.37	37.34	3.37
138.5 -25.5	0.20	1302.33	1432.02	1480.74	0.9771	2.68	8.3	41.87	2.26	190.29	4.08	8.38	37.37	3.38
139 -25.5	0.20	1301.65	1431.11	1480.75	0.9709	2.65	8.35	41.88	2.23	186.8	4.07	8.34	37.39	3.4
139.5 -25.5	0.20	1301.13	1431.36	1479.76	0.9726	2.66	8.34	41.89	2.23	183.37	4.09	8.39	37.44	3.39
140 -25.5	0.20	1300.13	1431.65	1480.16	0.9675	2.66	8.34	41.93	2.24	181.69	4.07	8.41	37.45	3.42
140.5 -25.5	0.20	1298.78	1430.86	1480.39	0.9774	2.65	8.34	41.93	2.22	181.38	4.09	8.4	37.45	3.41
141 -25.5	0.20	1299.33	1430.52	1481.29	0.958	2.67	8.34	41.95	2.21	181	4.08	8.41	37.42	3.39
141.5 -25.5	0.20	1299.05	1429.98	1479.3	0.9602	2.64	8.3	41.96	2.25	179.77	4.07	8.41	37.45	3.41
142 -25.5	0.20	1299.16	1428.93	1477.96	0.9611	2.64	8.33	41.9	2.25	179.01	4.07	8.4	37.45	3.4
142.5 -25.5	0.20	1299.75	1428.8	1477.7	0.9654	2.63	8.36	41.91	2.25	177.71	4.07	8.41	37.5	3.39
143 -25.5	0.20	1299.49	1428.98	1478.78	0.9746	2.66	8.41	41.89	2.27	176.87	4.1	8.44	37.52	3.39
127.5 -26	0.20	1300.37	1457.15	1488.04	0.9769	2.69	8.13	41.89	2.24	219.17	3.88	8.21	37.61	3.22
128 -26	0.20	1302.88	1456.6	1489.11	0.9668	2.67	8.08	41.97	2.23	219.42	3.85	8.18	37.63	3.24
128.5 -26	0.20	1304.44	1457.52	1489.24	0.9659	2.64	8.05	42.04	2.23	219.65	3.83	8.16	37.65	3.21
129 -26	0.20	1306.09	1458.29	1488.09	0.9773	2.57	7.96	42.12	2.22	218.93	3.75	8.07	37.67	3.17
129.5 -26	0.20	1308.06	1455.79	1488.97	0.964	2.58	7.94	42.11	2.25	219.16	3.84	8.14	37.67	3.24
130 -26	0.20	1309.12	1453.09	1488.99	0.9761	2.62	7.92	42.13	2.24	219.82	3.92	8.26	37.63	3.31
130.5 -26	0.20	1311.05	1451.85	1490.33	0.9866	2.7	7.92	42.11	2.25	220.67	4.06	8.45	37.59	3.35
131 -26	0.20	1311.12	1448.7	1491.24	0.9597	2.8	7.92	42.13	2.23	221.29	4.17	8.58	37.55	3.33
131.5 -26	0.20	1310.67	1448.32	1489.5	0.9781	2.79	7.88	42.12	2.25	221.61	4.27	8.62	37.39	3.4
132 -26	0.20	1310.28	1447.55	1490.24	0.9754	2.77	7.73	42.11	2.2	221.53	4.25	8.61	37.3	3.43
132.5 -26	0.20	1312.05	1445.56	1487.33	0.99	2.81	7.75	42.05	2.2	221.09	4.29	8.65	37.14	3.44
133 -26	0.20	1311.25	1446.54	1486.51	0.9919	2.81	7.78	42.02	2.17	221.25	4.3	8.63	37.12	3.49
133.5 -26	0.20	1312.13	1444.7	1486.71	0.9744	2.76	7.71	41.97	2.2	220.88	4.26	8.61	37.13	3.47
134 -26	0.20	1311.92	1443.45	1486.65	0.9814	2.68	7.64	41.99	2.17	218.85	4.16	8.49	37.16	3.42
134.5 -26	0.20	1311.42	1443.78	1486.01	0.9869	2.6	7.6	41.95	2.18	216.14	4.1	8.41	37.29	3.4
135 -26	0.20	1309.93	1441.61	1485.41	0.9663	2.67	7.75	41.93	2.22	213.75	4.17	8.46	37.26	3.39
135.5 -26	0.20	1308.08	1440.46	1485.4	0.9718	2.68	7.83	41.93	2.24	211.03	4.14	8.45	37.27	3.41
136 -26	0.20	1307	1440.17	1485.09	0.9614	2.66	7.92	41.9	2.27	207.32	4.11	8.41	37.25	3.38
136.5 -26	0.20	1305.57	1438.68	1484.67	0.9594	2.64	8.03	41.91	2.27	203.56	4.09	8.43	37.29	3.37
137 -26	0.20	1305.26	1437.5	1483.45	0.9602	2.64	8.11	41.9	2.26	199.96	4.1	8.41	37.32	3.36
137.5 -26	0.20	1304.5	1434.65	1483.26	0.9838	2.65	8.14	41.9	2.26	196.18	4.08	8.37	37.31	3.38
138 -26	0.20	1303.13	1433.88	1481.61	0.9628	2.68	8.22	41.9	2.25	192.93	4.12	8.4	37.33	3.38
138.5 -26	0.20	1302.33	1432.38	1480.71	0.9689	2.67	8.26	41.89	2.23	189.33	4.08	8.35	37.39	3.39
139 -26	0.20	1301.64	1431.96	1480.39	0.9772	2.66	8.29	41.88	2.23	185.98	4.1	8.39	37.39	3.39
139.5 -26	0.20	1300.69	1431.85	1481.07	0.9642	2.65	8.29	41.91	2.22	183	4.11	8.39	37.44	3.41
140 -26	0.20	1299.8	1431.35	1480.5	0.9643	2.65	8.29	41.91	2.24	180.8	4.11	8.41	37.43	3.42
140.5 -26	0.20	1299.34	1431.11	1481.04	0.9761	2.62	8.25	41.95	2.21	180.29	4.05	8.39	37.4	3.4
141 -26	0.20	1297.84	1430.56	1480.96	0.9655	2.62	8.28	41.94	2.22	180.27	4.11	8.42	37.43	3.41
141.5 -26	0.20	1298.62	1429.16	1479.58	0.9866	2.61	8.27	41.98	2.23	179.97	4.09	8.4	37.44	3.39
142 -26	0.20	1299.09	1428.95	1478.58	0.9797	2.63	8.34	41.92	2.23	179.25	4.1	8.42	37.46	3.4
142.5 -26	0.20	1299.11	1428.05	1478.12	0.9717	2.64	8.38	41.9	2.25	178.55	4.1	8.42	37.47	3.39
143 -26	0.20	1300.72	1429.24	1479.37	0.9806	2.64	8.4	41.87	2.25	177.86	4.09	8.41	37.54	3.4
127.5 -26.5	0.20	1302.16	1457.61	1488.43	0.9856	2.77	8.19	41.93	2.27	220.04	3.97	8.27	37.65	3.25
128 -26.5	0.20	1303.8	1457.25	1487.69	0.9787	2.74	8.17	41.98	2.29	220.11	3.95	8.27	37.63	3.25
128.5 -26.5	0.20	1305.16	1457.59	1487.77	0.9857	2.67	8.07	42.02	2.24	219.47	3.86	8.17	37.64	3.23
129 -26.5	0.20	1306.6	1457.63	1488.39	0.9699	2.62	7.98	42.09	2.21	219.45	3.82	8.12	37.65	3.22
129.5 -26.5	0.20	1307.21	1456.42	1487.46	0.9912	2.57	7.89	42.1	2.23	218.97	3.79	8.13	37.66	3.23
130 -26.5	0.20	1309.23	1453.55	1487.99	0.9692	2.6	7.87	42.08	2.24	219.7	3.89	8.21	37.67	3.28
130.5 -26.5	0.20	1309.74	1452.11	1489.33	0.9714	2.64	7.82	42.11	2.22	220.04	3.97	8.34	37.61	3.34
131 -26.5	0.20	1311.03	1448.89	1490.42	0.9681	2.68	7.77	42.07	2.2	220.72	4.09	8.46	37.51	3.35
131.5 -26.5	0.20	1311.36	1447.37	1490.78	0.988	2.65	7.7	42.05	2.19	220.88	4.1	8.49	37.42	3.39
132 -26.5	0.20	1310.82	1447.06	1490.47	0.9605	2.64	7.68	42.09	2.18	220.7	4.13	8.5	37.26	3.42
132.5 -26.5	0.20	1310.44	1446.76	1488.63	0.9781	2.67	7.67	42.04	2.18	220.95	4.17	8.52	37.17	3.4
133 -26.5	0.20	1310.79	1444.91	1487.21	0.9791	2.7	7.7	41.96	2.17	221.02	4.2	8.54	37.12	3.42
133.5 -26.5	0.20	1310.75	1445.07	1486.75	0.9793	2.69	7.68	41.97	2.2	220.24	4.2	8.54	37.18	3.44
134 -26.5	0.20	1311.24	1444.27	1486.15	0.9801	2.71	7.73	41.94	2.23	218.43	4.21	8.54	37.19	3.45
134.5 -26.5	0.20	1309.86	1443.16	1485.72	0.9798	2.74	7.77	41.91	2.23	216.49	4.23	8.54	37.21	3.43
135 -26.5	0.20	1309.19	1441.99	1486.25	0.985	2.75	7.85	41.9	2.25	213.73	4.23	8.54	37.25	3.42
135.5 -26.5	0.20	1307.8	1440.9	1485.85	0.9748	2.77	7.94	41.91	2.3	210.67	4.23	8.55	37.26	3.39
136 -26.5	0.20	1306.86	1439.58	1485.39	0.9688	2.68	7.96	41.89	2.28	207.18	4.16	8.47	37.26	3.39
136.5 -26.5	0.20	1305.86	1438.97	1483.92	0.9749	2.67	8.06	41.89	2.29	203.45	4.14	8.46	37.28	3.37
137 -26.5	0.20	1304.98	1437.53	1484.35	0.9807	2.64	8.1	41.87	2.27	199.73	4.12	8.42	37.31	3.39
137.5 -26.5	0.20	1304.18	1435.42	1483.37	0.966	2.67	8.16	41.89	2.26	196	4.14	8.42	37.33	3.38
138 -26.5	0.20	1302.7	1433.42	1481.52	0.9793	2.65	8.19	41.88	2.25	192.63	4.14	8.4	37.35	3.4
138.5 -26.5	0.20	1302.52	1432.95	1481.27	0.9785	2.64	8.24	41.88	2.25	189	4.12	8.37	37.4	3.41
139 -26.5	0.20	1302	1432.87	1480.91	0.9651	2.65	8.26	41.9	2.24	185.79	4.1	8.37	37.45	3.42
139.5 -26.5	0.20	1300.85	1432.99	1480.58	0.9695	2.66	8.27	41.87	2.23	182.99	4.13	8.4	37.41	3.42
140 -26.5	0.20	1300.03	1432.57	1481.85	0.9701	2.65	8.29	41.9	2.25	181.3	4.14	8.42	37.41	3.43
140.5 -26.5	0.20	1298.86	1431.74	1480.92	0.9866	2.63	8.28	41.94	2.23	180.44	4.13	8.41	37.44	3.43
141 -26.5	0.20	1298.38	1430.81	1480.88	0.9754	2.63	8.3	41.97	2.23	180.19	4.13	8.44	37.43	3.4
141.5 -26.5	0.20	1298.55	1429.6	1479.45	0.9727	2.61	8.3	41.94	2.22	179.85	4.11	8.4	37.45	3.39
142 -26.5	0.20	1299.43	1428.67	1479.64	0.9772	2.65	8.37	41.94	2.22	179.73	4.14	8.46	37.46	3.4
142.5 -26.5	0.20	1300.03	1428.27	1479.34	0.9745	2.65	8.39	41.92	2.25	178.79	4.11	8.42	37.47	3.4
143 -26.5	0.20	1299.58	1427.9	1479.53	0.9761	2.66	8.45	41.88	2.26	178.51	4.12	8.42	37.51	3.38
